location,repetitions
e00605.wav,44
e00607.wav,21
e00608.wav,35
e00609.wav,21
e00610.wav,22
e00611.wav,22
e00612.wav,15
e00613.wav,27
e00614.wav,71
e00615.wav,19
e00616.wav,68
e00617.wav,20
e00618.wav,30
e00619.wav,17
e00620.wav,27
e00621.wav,26
e00622.wav,33
e00623.wav,21
e00624.wav,14
e00625.wav,29
e00626.wav,12
e00627.wav,17
e00628.wav,53
e00629.wav,23
e00630.wav,19
e00631.wav,25
e00632.wav,26
e00633.wav,23
e00634.wav,35
e00635.wav,28
e00636.wav,22
e00637.wav,33
e00638.wav,58
e00639.wav,19
e00640.wav,18
e00641.wav,12
e00642.wav,22
e00643.wav,20
e00644.wav,24
e00645.wav,20
e00646.wav,23
e00647.wav,17
e00648.wav,13
e00649.wav,38
e00650.wav,19
e00651.wav,33
e00652.wav,21
e00653.wav,48
e00654.wav,44
e00655.wav,55
e00656.wav,10
e00657.wav,20
e00658.wav,31
e00659.wav,47
e00660.wav,46
e00661.wav,42
e00663.wav,44
e00664.wav,23
e00665.wav,54
e00666.wav,18
e00667.wav,26
e00668.wav,50
e00669.wav,35
e00670.wav,8
e00671.wav,33
e00672.wav,53
e00673.wav,7
e00674.wav,19
e00675.wav,25
e00676.wav,28
e00677.wav,11
e00678.wav,30
e00679.wav,21
e00681.wav,30
e00682.wav,26
e00683.wav,27
e00684.wav,27
e00685.wav,47
e00686.wav,25
e00688.wav,30
e00689.wav,12
e00690.wav,9
e00691.wav,64
e00692.wav,39
e00693.wav,18
e00694.wav,25
e00695.wav,34
e00696.wav,31
e00697.wav,31
e00698.wav,19
e00699.wav,18
e00700.wav,21
e00701.wav,36
e00702.wav,36
e00703.wav,9
e00704.wav,20
e00705.wav,63
e00706.wav,28
e00707.wav,23
e00708.wav,26
e00709.wav,21
e00710.wav,18
e00712.wav,29
e00713.wav,25
e00714.wav,20
e00715.wav,37
e00716.wav,18
e00717.wav,19
e00718.wav,26
e00719.wav,27
e00720.wav,12
e00721.wav,20
e00722.wav,23
e00723.wav,35
e00724.wav,24
e00725.wav,63
e00726.wav,82
e00727.wav,62
e00728.wav,30
e00729.wav,32
e00730.wav,27
e00731.wav,52
e00733.wav,7
e00734.wav,42
e00735.wav,28
e00736.wav,37
e00737.wav,31
e00738.wav,34
e00739.wav,22
e00740.wav,44
e00741.wav,17
e00742.wav,36
e00743.wav,37
e00744.wav,40
e00745.wav,34
e00746.wav,24
e00747.wav,32
e00748.wav,21
e00749.wav,20
e00750.wav,18
e00751.wav,21
e00752.wav,52
e00753.wav,10
e00754.wav,21
e00755.wav,42
e00756.wav,70
e00757.wav,34
e00758.wav,52
e00760.wav,43
e00761.wav,30
e00762.wav,19
e00763.wav,32
e00764.wav,22
e00765.wav,21
e00766.wav,25
e00767.wav,23
e00768.wav,21
e00769.wav,43
e00770.wav,34
e00771.wav,61
e00772.wav,33
e00773.wav,31
e00774.wav,13
e00775.wav,40
e00778.wav,26
e00779.wav,32
e00780.wav,18
e00781.wav,30
e00782.wav,18
e00783.wav,42
e00784.wav,50
e00785.wav,23
e00786.wav,33
e00787.wav,90
e00788.wav,12
e00789.wav,14
e00790.wav,43
e00791.wav,40
e00792.wav,27
e00793.wav,42
e00794.wav,22
e00795.wav,24
e00796.wav,30
e00797.wav,25
e00798.wav,18
e00799.wav,21
e00800.wav,66
e00801.wav,24
e00802.wav,26
e00803.wav,22
e00804.wav,40
e00806.wav,25
e00808.wav,14
e00809.wav,25
e00810.wav,30
e00811.wav,29
e00812.wav,26
e00813.wav,22
e00814.wav,22
e00815.wav,32
e00816.wav,26
e00817.wav,49
e00818.wav,20
e00819.wav,9
e00820.wav,36
e00821.wav,30
e00822.wav,23
e00824.wav,36
e00825.wav,37
e00826.wav,54
e00827.wav,50
e00828.wav,91
e00829.wav,35
e00830.wav,23
e00831.wav,22
e00832.wav,29
e00833.wav,41
e00834.wav,35
e00835.wav,66
e00836.wav,18
e00837.wav,20
e00838.wav,34
e00839.wav,27
e00840.wav,31
e00841.wav,32
e00842.wav,54
e00843.wav,21
e00844.wav,15
e00845.wav,53
e00846.wav,12
e00847.wav,14
e00848.wav,29
e00849.wav,31
e00850.wav,30
e00851.wav,39
e00852.wav,28
e00853.wav,32
e00854.wav,10
e00855.wav,11
e00856.wav,12
e00857.wav,94
e00858.wav,15
e00859.wav,59
e00860.wav,117
e00861.wav,63
e00862.wav,37
e00863.wav,41
e00864.wav,26
e00865.wav,26
e00866.wav,21
e00867.wav,15
e00868.wav,23
e00869.wav,16
e00870.wav,25
e00871.wav,17
e00872.wav,22
e00873.wav,30
e00874.wav,28
e00875.wav,26
e00876.wav,28
e00877.wav,26
e00878.wav,14
e00879.wav,12
e00880.wav,24
e00881.wav,28
e00882.wav,29
e00883.wav,25
e00884.wav,38
e00885.wav,33
e00886.wav,32
e00887.wav,27
e00888.wav,23
e00889.wav,35
e00890.wav,42
e00891.wav,42
e00892.wav,18
e00893.wav,20
e00894.wav,43
e00895.wav,31
e00896.wav,38
e00897.wav,52
e00898.wav,54
e00899.wav,42
e00900.wav,16
e00901.wav,9
e00902.wav,30
e00903.wav,21
e00904.wav,33
e00905.wav,22
e00906.wav,9
e00907.wav,17
e00908.wav,13
e00909.wav,37
e00910.wav,46
e00911.wav,30
e00912.wav,23
e00913.wav,9
e00914.wav,18
e00915.wav,28
e00916.wav,30
e00917.wav,15
e00918.wav,52
e00919.wav,18
e00920.wav,22
e00921.wav,37
e00922.wav,11
e00923.wav,16
e00924.wav,46
e00925.wav,24
e00926.wav,40
e00927.wav,14
e00928.wav,11
e00929.wav,11
e00930.wav,17
e00931.wav,44
e00932.wav,33
e00933.wav,22
e00934.wav,36
e00935.wav,16
e00936.wav,7
e00937.wav,29
e00938.wav,32
e00939.wav,43
e00940.wav,14
e00941.wav,12
e00942.wav,27
e00943.wav,21
e00944.wav,33
e00945.wav,48
e00946.wav,24
e00947.wav,12
e00948.wav,11
e00949.wav,24
e00950.wav,24
e00951.wav,25
e00953.wav,90
e00954.wav,14
e00955.wav,23
e00956.wav,35
e00957.wav,68
e00958.wav,23
e00959.wav,14
e00960.wav,17
e00961.wav,57
e00962.wav,48
e00963.wav,35
e00964.wav,68
e00965.wav,16
e00966.wav,37
e00967.wav,8
e00968.wav,20
e00970.wav,60
e00971.wav,66
e00972.wav,22
e00973.wav,55
e00974.wav,52
e00975.wav,17
e00976.wav,23
e00977.wav,26
e00978.wav,31
e00979.wav,70
e00980.wav,11
e00981.wav,65
e00982.wav,42
e00983.wav,25
e00984.wav,10
e00985.wav,24
e00986.wav,18
e00987.wav,22
e00988.wav,11
e00989.wav,22
e00990.wav,9
e00991.wav,19
e00992.wav,50
e00993.wav,28
e00994.wav,16
e00995.wav,17
e00996.wav,13
e00997.wav,40
e00998.wav,14
e00999.wav,34
e01000.wav,21
e01001.wav,13
e01002.wav,17
e01003.wav,103
e01004.wav,21
e01005.wav,24
e01006.wav,20
e01007.wav,11
e01008.wav,66
e01009.wav,30
e01010.wav,163
e01011.wav,19
e01012.wav,21
e01013.wav,32
e01014.wav,32
e01015.wav,63
e01016.wav,26
e01017.wav,16
e01018.wav,40
e01019.wav,19
e01020.wav,22
e01021.wav,57
e01022.wav,14
e01023.wav,50
e01024.wav,38
e01025.wav,16
e01026.wav,29
e01028.wav,29
e01030.wav,85
e01031.wav,38
e01032.wav,26
e01033.wav,12
e01034.wav,38
e01035.wav,48
e01036.wav,88
e01037.wav,33
e01038.wav,35
e01039.wav,40
e01040.wav,29
e01041.wav,51
e01042.wav,54
e01043.wav,33
e01044.wav,19
e01045.wav,58
e01046.wav,21
e01047.wav,13
e01048.wav,54
e01049.wav,31
e01050.wav,22
e01051.wav,33
e01052.wav,42
e01053.wav,52
e01054.wav,32
e01055.wav,20
e01056.wav,19
e01057.wav,15
e01058.wav,49
e01059.wav,23
e01060.wav,26
e01061.wav,45
e01062.wav,5
e01063.wav,36
e01064.wav,67
e01065.wav,63
e01066.wav,27
e01067.wav,24
e01068.wav,13
e01069.wav,20
e01070.wav,28
e01071.wav,26
e01072.wav,45
e01073.wav,16
e01074.wav,16
e01075.wav,8
e01076.wav,72
e01077.wav,52
e01078.wav,62
e01079.wav,26
e01080.wav,32
e01081.wav,18
e01082.wav,32
e01083.wav,66
e01084.wav,25
e01085.wav,27
e01086.wav,23
e01087.wav,28
e01088.wav,14
e01089.wav,19
e01090.wav,48
e01091.wav,32
e01092.wav,30
e01093.wav,38
e01094.wav,52
e01095.wav,40
e01096.wav,19
e01097.wav,34
e01098.wav,10
e01099.wav,27
e01100.wav,18
e01102.wav,21
e01103.wav,23
e01104.wav,26
e01105.wav,24
e01106.wav,61
e01107.wav,30
e01108.wav,31
e01109.wav,56
e01110.wav,23
e01111.wav,36
e01112.wav,27
e01113.wav,25
e01114.wav,19
e01115.wav,23
e01116.wav,22
e01117.wav,62
e01118.wav,36
e01119.wav,19
e01120.wav,25
e01121.wav,61
e01123.wav,14
e01124.wav,28
e01125.wav,22
e01126.wav,43
e01127.wav,25
e01128.wav,39
e01129.wav,35
e01130.wav,32
e01131.wav,28
e01132.wav,21
e01133.wav,20
e01134.wav,17
e01135.wav,37
e01136.wav,30
e01137.wav,19
e01138.wav,26
e01139.wav,77
e01140.wav,29
e01141.wav,24
e01143.wav,46
e01144.wav,17
e01145.wav,38
e01146.wav,12
e01148.wav,50
e01149.wav,51
e01150.wav,21
e01151.wav,29
e01152.wav,31
e01153.wav,36
e01155.wav,39
e01156.wav,30
e01157.wav,30
e01158.wav,27
e01159.wav,19
e01160.wav,23
e01161.wav,20
e01162.wav,31
e01163.wav,80
e01164.wav,34
e01165.wav,34
e01166.wav,29
e01167.wav,16
e01168.wav,8
e01169.wav,20
e01170.wav,44
e01171.wav,17
e01172.wav,50
e01173.wav,49
e01174.wav,21
e01175.wav,11
e01176.wav,29
e01177.wav,42
e01180.wav,51
e01181.wav,103
e01182.wav,67
e01183.wav,21
e01184.wav,9
e01185.wav,61
e01186.wav,33
e01187.wav,33
e01188.wav,20
e01189.wav,12
e01190.wav,19
e01191.wav,15
e01192.wav,30
e01193.wav,25
e01194.wav,22
e01195.wav,31
e01196.wav,21
e01197.wav,57
e01198.wav,13
e01199.wav,19
e01200.wav,26
e01201.wav,14
e01202.wav,48
e01203.wav,18
e01205.wav,28
e01206.wav,25
e01207.wav,18
e01208.wav,30
e01209.wav,18
e01210.wav,62
e01211.wav,28
e01212.wav,21
e01213.wav,55
e01214.wav,13
e01215.wav,25
e01216.wav,37
e01217.wav,34
e01218.wav,23
e01219.wav,12
e01220.wav,13
e01221.wav,47
e01222.wav,34
e01223.wav,20
e01224.wav,47
e01225.wav,23
e01226.wav,13
e01227.wav,35
e01228.wav,17
e01229.wav,33
e01230.wav,22
e01231.wav,28
e01232.wav,21
e01233.wav,34
e01234.wav,29
e01235.wav,36
e01236.wav,43
e01237.wav,56
e01238.wav,18
e01239.wav,34
e01240.wav,20
e01241.wav,62
e01242.wav,21
e01243.wav,22
e01244.wav,20
e01245.wav,33
e01246.wav,29
e01247.wav,35
e01248.wav,42
e01250.wav,20
e01251.wav,17
e01252.wav,26
e01253.wav,25
e01254.wav,33
e01255.wav,26
e01256.wav,22
e01257.wav,29
e01258.wav,31
e01259.wav,20
e01260.wav,26
e01261.wav,12
e01262.wav,32
e01263.wav,24
e01264.wav,26
e01265.wav,37
e01266.wav,36
e01267.wav,15
e01269.wav,10
e01270.wav,51
e01271.wav,10
e01272.wav,21
e01273.wav,61
e01274.wav,23
e01275.wav,48
e01276.wav,23
e01277.wav,12
e01279.wav,7
e01280.wav,35
e01281.wav,31
e01282.wav,32
e01283.wav,22
e01284.wav,20
e01286.wav,20
e01287.wav,29
e01288.wav,61
e01289.wav,6
e01290.wav,46
e01291.wav,26
e01292.wav,43
e01293.wav,46
e01294.wav,22
e01295.wav,28
e01296.wav,33
e01297.wav,22
e01298.wav,12
e01299.wav,17
e01300.wav,21
e01301.wav,38
e01302.wav,35
e01303.wav,69
e01304.wav,21
e01305.wav,29
e01306.wav,8
e01307.wav,9
e01308.wav,26
e01309.wav,30
e01310.wav,16
e01311.wav,24
e01312.wav,15
e01313.wav,158
e01314.wav,95
e01315.wav,36
e01316.wav,26
e01317.wav,21
e01318.wav,21
e01319.wav,53
e01320.wav,19
e01321.wav,41
e01323.wav,17
e01324.wav,5
e01325.wav,36
e01326.wav,18
e01327.wav,23
e01328.wav,28
e01329.wav,31
e01330.wav,31
e01331.wav,21
e01332.wav,21
e01333.wav,22
e01334.wav,26
e01335.wav,13
e01336.wav,33
e01337.wav,27
e01338.wav,42
e01339.wav,21
e01340.wav,68
e01341.wav,25
e01342.wav,54
e01343.wav,38
e01344.wav,16
e01345.wav,22
e01346.wav,15
e01347.wav,15
e01348.wav,42
e01349.wav,22
e01351.wav,20
e01352.wav,31
e01353.wav,30
e01354.wav,50
e01355.wav,168
e01356.wav,23
e01357.wav,15
e01358.wav,17
e01359.wav,33
e01360.wav,21
e01361.wav,10
e01362.wav,40
e01363.wav,28
e01364.wav,40
e01365.wav,33
e01366.wav,19
e01367.wav,31
e01368.wav,48
e01369.wav,49
e01370.wav,65
e01371.wav,29
e01373.wav,16
e01374.wav,26
e01375.wav,27
e01376.wav,26
e01377.wav,33
e01378.wav,19
e01379.wav,30
e01380.wav,67
e01381.wav,11
e01382.wav,20
e01383.wav,23
e01384.wav,17
e01385.wav,47
e01386.wav,25
e01387.wav,30
e01388.wav,55
e01390.wav,50
e01391.wav,20
e01392.wav,26
e01393.wav,18
e01394.wav,16
e01395.wav,42
e01396.wav,51
e01397.wav,37
e01399.wav,30
e01400.wav,23
e01401.wav,39
e01402.wav,15
e01403.wav,28
e01404.wav,26
e01405.wav,47
e01406.wav,10
e01407.wav,28
e01408.wav,16
e01409.wav,20
e01410.wav,33
e01411.wav,17
e01412.wav,29
e01413.wav,68
e01414.wav,29
e01415.wav,30
e01416.wav,24
e01417.wav,19
e01418.wav,74
e01419.wav,44
e01420.wav,16
e01421.wav,11
e01422.wav,25
e01423.wav,20
e01424.wav,46
e01425.wav,34
e01426.wav,52
e01427.wav,40
e01428.wav,40
e01429.wav,47
e01430.wav,58
e01431.wav,21
e01433.wav,23
e01434.wav,11
e01435.wav,20
e01436.wav,32
e01437.wav,41
e01438.wav,23
e01439.wav,28
e01440.wav,15
e01441.wav,32
e01442.wav,28
e01444.wav,22
e01445.wav,55
e01446.wav,9
e01447.wav,19
e01448.wav,29
e01449.wav,130
e01450.wav,33
e01451.wav,20
e01452.wav,13
e01454.wav,21
e01455.wav,25
e01456.wav,25
e01457.wav,8
e01458.wav,35
e01459.wav,18
e01460.wav,17
e01461.wav,30
e01462.wav,48
e01463.wav,10
e01464.wav,28
e01465.wav,36
e01466.wav,25
e01467.wav,22
e01468.wav,16
e01469.wav,42
e01470.wav,24
e01472.wav,27
e01473.wav,23
e01474.wav,20
e01475.wav,17
e01476.wav,17
e01477.wav,52
e01478.wav,23
e01479.wav,27
e01480.wav,36
e01481.wav,18
e01482.wav,63
e01483.wav,13
e01484.wav,26
e01485.wav,32
e01486.wav,15
e01487.wav,18
e01488.wav,56
e01489.wav,57
e01490.wav,10
e01491.wav,22
e01492.wav,36
e01493.wav,20
e01494.wav,35
e01495.wav,20
e01496.wav,35
e01497.wav,18
e01498.wav,57
e01499.wav,30
e01500.wav,69
e01501.wav,30
e01502.wav,27
e01503.wav,28
e01504.wav,18
e01505.wav,91
e01506.wav,14
e01507.wav,29
e01508.wav,21
e01509.wav,24
e01510.wav,20
e01511.wav,12
e01512.wav,26
e01513.wav,19
e01514.wav,22
e01515.wav,16
e01516.wav,57
e01517.wav,43
e01518.wav,23
e01519.wav,25
e01520.wav,15
e01521.wav,36
e01522.wav,32
e01523.wav,79
e01524.wav,31
e01525.wav,32
e01526.wav,15
e01527.wav,25
e01528.wav,86
e01529.wav,15
e01530.wav,15
e01531.wav,24
e01532.wav,42
e01533.wav,56
e01534.wav,30
e01535.wav,46
e01536.wav,44
e01537.wav,47
e01538.wav,47
e01539.wav,52
e01540.wav,30
e01541.wav,19
e01542.wav,23
e01543.wav,19
e01544.wav,26
e01545.wav,28
e01546.wav,31
e01547.wav,30
e01548.wav,66
e01549.wav,35
e01550.wav,66
e01551.wav,22
e01552.wav,20
e01553.wav,29
e01554.wav,17
e01555.wav,47
e01556.wav,20
e01557.wav,11
e01558.wav,15
e01559.wav,24
e01560.wav,57
e01561.wav,14
e01562.wav,17
e01563.wav,9
e01564.wav,28
e01565.wav,35
e01566.wav,16
e01567.wav,25
e01568.wav,13
e01569.wav,34
e01570.wav,30
e01571.wav,52
e01572.wav,19
e01573.wav,34
e01574.wav,18
e01575.wav,19
e01576.wav,39
e01577.wav,39
e01578.wav,10
e01579.wav,39
e01580.wav,20
e01581.wav,27
e01582.wav,43
e01583.wav,18
e01584.wav,26
e01585.wav,31
e01586.wav,52
e01587.wav,17
e01588.wav,20
e01589.wav,40
e01590.wav,42
e01591.wav,17
e01592.wav,45
e01593.wav,27
e01594.wav,42
e01595.wav,88
e01596.wav,17
e01597.wav,75
e01598.wav,13
e01599.wav,41
e01600.wav,19
e01601.wav,96
e01602.wav,63
e01603.wav,17
e01604.wav,75
e01605.wav,19
e01606.wav,19
e01607.wav,89
e01608.wav,18
e01609.wav,20
e01610.wav,24
e01611.wav,31
e01612.wav,49
e01613.wav,90
e01614.wav,21
e01615.wav,27
e01616.wav,30
e01617.wav,15
e01618.wav,35
e01619.wav,24
e01620.wav,31
e01621.wav,20
e01622.wav,32
e01623.wav,26
e01624.wav,30
e01625.wav,31
e01626.wav,12
e01627.wav,60
e01628.wav,19
e01629.wav,33
e01630.wav,21
e01631.wav,10
e01632.wav,50
e01633.wav,33
e01634.wav,11
e01635.wav,17
e01636.wav,33
e01637.wav,21
e01638.wav,27
e01639.wav,47
e01640.wav,27
e01641.wav,8
e01642.wav,9
e01643.wav,41
e01644.wav,30
e01645.wav,20
e01646.wav,29
e01647.wav,31
e01648.wav,12
e01649.wav,12
e01650.wav,21
e01651.wav,27
e01652.wav,15
e01653.wav,14
e01654.wav,31
e01655.wav,33
e01656.wav,17
e01657.wav,19
e01658.wav,42
e01659.wav,16
e01660.wav,20
e01661.wav,18
e01662.wav,25
e01663.wav,11
e01664.wav,41
e01665.wav,34
e01666.wav,39
e01667.wav,33
e01668.wav,32
e01669.wav,17
e01670.wav,17
e01671.wav,122
e01672.wav,28
e01673.wav,26
e01674.wav,15
e01675.wav,36
e01676.wav,30
e01677.wav,11
e01678.wav,28
e01679.wav,10
e01680.wav,30
e01681.wav,101
e01682.wav,21
e01683.wav,20
e01684.wav,15
e01685.wav,23
e01686.wav,34
e01687.wav,53
e01688.wav,33
e01689.wav,9
e01690.wav,33
e01691.wav,15
e01692.wav,32
e01693.wav,40
e01694.wav,19
e01695.wav,25
e01696.wav,81
e01697.wav,39
e01698.wav,28
e01699.wav,19
e01700.wav,27
e01701.wav,34
e01702.wav,20
e01703.wav,34
e01704.wav,34
e01705.wav,27
e01706.wav,28
e01707.wav,29
e01708.wav,45
e01709.wav,17
e01710.wav,63
e01711.wav,32
e01712.wav,11
e01713.wav,10
e01714.wav,24
e01715.wav,35
e01716.wav,28
e01717.wav,12
e01718.wav,26
e01719.wav,30
e01720.wav,11
e01721.wav,32
e01722.wav,18
e01723.wav,29
e01724.wav,12
e01725.wav,23
e01726.wav,40
e01727.wav,49
e01728.wav,26
e01729.wav,21
e01730.wav,24
e01731.wav,14
e01732.wav,40
e01733.wav,16
e01734.wav,26
e01735.wav,22
e01736.wav,35
e01737.wav,10
e01738.wav,29
e01739.wav,18
e01740.wav,47
e01741.wav,33
e01742.wav,30
e01743.wav,62
e01744.wav,11
e01745.wav,21
e01746.wav,42
e01747.wav,31
e01748.wav,19
e01749.wav,16
e01750.wav,24
e01751.wav,54
e01752.wav,16
e01753.wav,77
e01754.wav,14
e01755.wav,16
e01756.wav,35
e01757.wav,31
e01759.wav,32
e01760.wav,24
e01761.wav,19
e01762.wav,48
e01763.wav,22
e01764.wav,14
e01765.wav,85
e01766.wav,28
e01767.wav,21
e01768.wav,20
e01769.wav,43
e01770.wav,52
e01771.wav,30
e01772.wav,49
e01773.wav,19
e01774.wav,34
e01775.wav,26
e01776.wav,18
e01777.wav,113
e01778.wav,23
e01779.wav,63
e01780.wav,38
e01781.wav,32
e01782.wav,15
e01783.wav,22
e01784.wav,26
e01785.wav,22
e01786.wav,20
e01787.wav,18
e01788.wav,32
e01789.wav,26
e01790.wav,11
e01791.wav,27
e01792.wav,18
e01793.wav,17
e01795.wav,17
e01796.wav,35
e01798.wav,30
e01799.wav,41
e01800.wav,25
e01801.wav,15
e01802.wav,30
e01803.wav,32
e01804.wav,29
e01805.wav,23
e01806.wav,38
e01807.wav,45
e01808.wav,23
e01809.wav,22
e01810.wav,11
e01811.wav,51
e01812.wav,11
e01813.wav,23
e01814.wav,54
e01815.wav,11
e01816.wav,37
e01817.wav,26
e01818.wav,26
e01819.wav,18
e01820.wav,51
e01821.wav,21
e01822.wav,18
e01823.wav,38
e01824.wav,26
e01825.wav,18
e01826.wav,18
e01827.wav,28
e01828.wav,54
e01829.wav,42
e01830.wav,21
e01831.wav,23
e01832.wav,25
e01833.wav,32
e01834.wav,44
e01835.wav,36
e01836.wav,9
e01837.wav,24
e01838.wav,12
e01839.wav,31
e01840.wav,24
e01841.wav,18
e01842.wav,45
e01843.wav,46
e01844.wav,9
e01845.wav,18
e01846.wav,20
e01847.wav,35
e01848.wav,22
e01849.wav,55
e01850.wav,30
e01851.wav,45
e01852.wav,21
e01853.wav,12
e01854.wav,27
e01855.wav,11
e01856.wav,19
e01857.wav,12
e01858.wav,30
e01859.wav,40
e01860.wav,24
e01861.wav,21
e01862.wav,48
e01863.wav,24
e01864.wav,67
e01865.wav,27
e01866.wav,9
e01867.wav,9
e01869.wav,31
e01870.wav,23
e01871.wav,24
e01872.wav,27
e01873.wav,25
e01875.wav,9
e01876.wav,77
e01877.wav,36
e01878.wav,30
e01879.wav,32
e01880.wav,21
e01881.wav,17
e01882.wav,31
e01883.wav,32
e01884.wav,23
e01885.wav,19
e01886.wav,14
e01887.wav,9
e01888.wav,19
e01889.wav,14
e01890.wav,21
e01891.wav,23
e01892.wav,64
e01893.wav,26
e01894.wav,66
e01895.wav,33
e01896.wav,83
e01897.wav,13
e01898.wav,43
e01899.wav,173
e01900.wav,42
e01901.wav,58
e01902.wav,17
e01903.wav,38
e01904.wav,9
e01905.wav,22
e01906.wav,28
e01907.wav,18
e01908.wav,61
e01909.wav,43
e01910.wav,35
e01911.wav,21
e01913.wav,33
e01914.wav,6
e01915.wav,19
e01916.wav,21
e01917.wav,32
e01918.wav,21
e01919.wav,38
e01920.wav,32
e01921.wav,72
e01922.wav,24
e01924.wav,24
e01925.wav,23
e01926.wav,20
e01927.wav,27
e01928.wav,38
e01929.wav,20
e01930.wav,23
e01931.wav,23
e01932.wav,19
e01933.wav,25
e01934.wav,22
e01935.wav,25
e01936.wav,22
e01937.wav,59
e01938.wav,44
e01939.wav,17
e01940.wav,14
e01941.wav,21
e01942.wav,18
e01943.wav,25
e01944.wav,43
e01945.wav,49
e01946.wav,16
e01947.wav,12
e01948.wav,29
e01949.wav,28
e01950.wav,46
e01951.wav,43
e01952.wav,29
e01953.wav,9
e01954.wav,66
e01955.wav,14
e01956.wav,24
e01957.wav,15
e01958.wav,24
e01959.wav,33
e01960.wav,22
e01961.wav,44
e01962.wav,11
e01963.wav,17
e01964.wav,19
e01966.wav,38
e01967.wav,42
e01968.wav,32
e01969.wav,10
e01971.wav,15
e01972.wav,23
e01973.wav,68
e01974.wav,68
e01975.wav,95
e01976.wav,101
e01977.wav,14
e01978.wav,27
e01979.wav,31
e01980.wav,14
e01981.wav,47
e01982.wav,49
e01983.wav,28
e01984.wav,16
e01986.wav,77
e01987.wav,26
e01988.wav,28
e01989.wav,21
e01990.wav,16
e01992.wav,19
e01993.wav,110
e01994.wav,25
e01995.wav,27
e01996.wav,29
e01997.wav,18
e01998.wav,21
e01999.wav,11
e02000.wav,36
e02001.wav,26
e02002.wav,18
e02003.wav,69
e02005.wav,23
e02006.wav,12
e02008.wav,18
e02009.wav,36
e02010.wav,28
e02011.wav,29
e02012.wav,20
e02013.wav,29
e02014.wav,60
e02015.wav,19
e02016.wav,29
e02017.wav,48
e02018.wav,72
e02019.wav,36
e02020.wav,23
e02021.wav,17
e02022.wav,38
e02023.wav,15
e02024.wav,31
e02025.wav,51
e02026.wav,39
e02027.wav,22
e02028.wav,55
e02029.wav,13
e02030.wav,10
e02031.wav,10
e02032.wav,9
e02033.wav,32
e02034.wav,36
e02035.wav,38
e02036.wav,61
e02037.wav,46
e02038.wav,88
e02039.wav,10
e02040.wav,66
e02041.wav,16
e02042.wav,59
e02043.wav,39
e02044.wav,43
e02045.wav,30
e02046.wav,29
e02047.wav,28
e02049.wav,111
e02050.wav,30
e02051.wav,9
e02052.wav,15
e02053.wav,31
e02054.wav,31
e02055.wav,15
e02056.wav,22
e02057.wav,14
e02058.wav,53
e02059.wav,20
e02060.wav,30
e02061.wav,17
e02062.wav,25
e02063.wav,31
e02064.wav,59
e02065.wav,16
e02066.wav,13
e02067.wav,44
e02068.wav,9
e02069.wav,52
e02070.wav,18
e02071.wav,24
e02072.wav,11
e02073.wav,32
e02074.wav,19
e02075.wav,42
e02076.wav,28
e02077.wav,47
e02078.wav,12
e02079.wav,41
e02080.wav,38
e02081.wav,16
e02082.wav,23
e02083.wav,16
e02084.wav,42
e02085.wav,23
e02086.wav,22
e02087.wav,9
e02088.wav,30
e02089.wav,13
e02090.wav,33
e02092.wav,12
e02093.wav,15
e02094.wav,36
e02095.wav,17
e02096.wav,25
e02097.wav,33
e02098.wav,19
e02099.wav,51
e02100.wav,15
e02101.wav,11
e02102.wav,25
e02103.wav,25
e02104.wav,16
e02105.wav,25
e02106.wav,19
e02107.wav,30
e02108.wav,27
e02109.wav,20
e02110.wav,20
e02111.wav,35
e02112.wav,24
e02113.wav,18
e02114.wav,43
e02115.wav,8
e02116.wav,27
e02117.wav,36
e02118.wav,31
e02119.wav,17
e02120.wav,25
e02121.wav,19
e02122.wav,10
e02123.wav,22
e02124.wav,16
e02125.wav,27
e02126.wav,25
e02127.wav,57
e02128.wav,25
e02129.wav,17
e02130.wav,12
e02131.wav,19
e02132.wav,46
e02133.wav,29
e02134.wav,15
e02135.wav,14
e02136.wav,22
e02137.wav,29
e02138.wav,27
e02139.wav,11
e02140.wav,30
e02141.wav,34
f0001.wav,42
f0002.wav,41
f0003.wav,41
f0004.wav,39
f0005.wav,42
f0006.wav,47
f0007.wav,37
f0008.wav,66
f0009.wav,36
f0010.wav,17
f0011.wav,93
f0012.wav,52
f0013.wav,45
f0014.wav,46
f0015.wav,44
f0016.wav,47
f0017.wav,43
f0018.wav,22
f0019.wav,42
f0020.wav,37
f0021.wav,49
f0022.wav,39
f0023.wav,42
f0024.wav,36
f0025.wav,37
f0026.wav,31
f0027.wav,30
f0028.wav,40
f0029.wav,60
f0030.wav,39
f0031.wav,32
f0032.wav,38
f0033.wav,43
f0034.wav,21
f0035.wav,34
f0036.wav,39
f0037.wav,37
f0038.wav,39
f0039.wav,38
f0040.wav,54
f0041.wav,60
f0042.wav,41
f0043.wav,64
f0044.wav,39
f0045.wav,33
f0046.wav,47
f0047.wav,62
f0048.wav,39
f0049.wav,39
f0050.wav,31
f0051.wav,39
f0052.wav,37
f0053.wav,37
f0054.wav,46
f0055.wav,45
f0056.wav,35
f0057.wav,46
f0058.wav,23
f0059.wav,69
f0060.wav,36
f0061.wav,18
f0062.wav,36
f0063.wav,37
f0064.wav,40
f0065.wav,31
f0066.wav,31
f0067.wav,22
f0068.wav,41
f0069.wav,50
